TIMESTAMP,RECORD,latitude_a,latitude_b,longitude_a,longitude_b,speed,course,magnetic_variation,fix_quality,nmbr_satellites,altitude,pps,dt_since_gprmc,gps_ready,max_clock_change,nmbr_clock_change,T109SS_C,lat deg,lat min,lat sec,lat dms,long deg,long min,long sec,long dms
2021-09-04 13:23,8027,45,27.8921,-73,-38.7202,0,327.8,-14.6,2,7,66.8,997000,0.824,10,-3599287,5,24.94,45,27,53.526,45 27 53.526 N,73,38,43.212,73 38 43.2119999999999 W
2021-09-04 13:23,8028,45,27.8917,-73,-38.7198,0,327.8,-14.6,2,7,66.9,997000,0.818,10,-3599287,5,24.94,45,27,53.502,45 27 53.502 N,73,38,43.188,73 38 43.188 W
2021-09-04 13:23,8029,45,27.8914,-73,-38.7194,0,327.8,-14.6,2,7,66.9,997000,0.822,10,-3599287,5,24.96,45,27,53.484,45 27 53.4840000000001 N,73,38,43.164,73 38 43.164 W
2021-09-04 13:23,8030,45,27.891,-73,-38.719,0,327.8,-14.6,2,7,67,997000,0.798,10,-3599287,5,24.95,45,27,53.46,45 27 53.4599999999999 N,73,38,43.14,73 38 43.1400000000001 W
2021-09-04 13:23,8031,45,27.8908,-73,-38.7187,0,327.8,-14.6,2,7,67,997000,0.834,10,-3599287,5,24.95,45,27,53.448,45 27 53.4479999999999 N,73,38,43.122,73 38 43.1219999999999 W
2021-09-04 13:23,8032,45,27.8907,-73,-38.7184,0,327.8,-14.6,2,7,67.1,997000,0.802,10,-3599287,5,24.98,45,27,53.442,45 27 53.4419999999999 N,73,38,43.104,73 38 43.1040000000002 W
2021-09-04 13:23,8033,45,27.8905,-73,-38.7182,0,327.8,-14.6,2,7,67.1,997000,0.824,10,-3599287,5,24.99,45,27,53.43,45 27 53.43 N,73,38,43.092,73 38 43.0920000000002 W
2021-09-04 13:23,8034,45,27.8904,-73,-38.718,0,327.8,-14.6,2,7,67.2,997000,0.816,10,-3599287,5,25,45,27,53.424,45 27 53.424 N,73,38,43.08,73 38 43.0800000000002 W
2021-09-04 13:23,8035,45,27.8904,-73,-38.7179,0,327.8,-14.6,2,7,67.2,997000,0.792,10,-3599287,5,24.99,45,27,53.424,45 27 53.424 N,73,38,43.074,73 38 43.074 W
2021-09-04 13:23,8036,45,27.8903,-73,-38.7178,0,327.8,-14.6,2,7,67.1,997000,0.814,10,-3599287,5,25,45,27,53.418,45 27 53.418 N,73,38,43.068,73 38 43.0679999999998 W
2021-09-04 13:23,8037,45,27.8903,-73,-38.718,0,327.8,-14.6,2,7,67,997000,0.82,10,-3599287,5,25.02,45,27,53.418,45 27 53.418 N,73,38,43.08,73 38 43.0800000000002 W
2021-09-04 13:23,8038,45,27.8904,-73,-38.7182,0,327.8,-14.6,2,7,66.9,997000,0.814,10,-3599287,5,25.01,45,27,53.424,45 27 53.424 N,73,38,43.092,73 38 43.0920000000002 W
2021-09-04 13:23,8039,45,27.8905,-73,-38.7184,0,327.8,-14.6,2,7,66.9,997000,0.83,10,-3599287,5,25.02,45,27,53.43,45 27 53.43 N,73,38,43.104,73 38 43.1040000000002 W
2021-09-04 13:23,8040,45,27.8907,-73,-38.7187,0.8,305.4,-14.6,2,7,66.8,997000,0.794,10,-3599287,5,25.02,45,27,53.442,45 27 53.4419999999999 N,73,38,43.122,73 38 43.1219999999999 W
2021-09-04 13:23,8041,45,27.8909,-73,-38.719,0.8,307.5,-14.6,2,7,66.7,997000,0.806,10,-3599287,5,25.03,45,27,53.454,45 27 53.4539999999999 N,73,38,43.14,73 38 43.1400000000001 W
2021-09-04 13:23,8042,45,27.8911,-73,-38.7194,0,307.5,-14.6,2,7,66.7,996000,0.81,10,-3599287,5,25.03,45,27,53.466,45 27 53.4660000000001 N,73,38,43.164,73 38 43.164 W
2021-09-04 13:23,8043,45,27.8916,-73,-38.72,0,307.5,-14.6,2,7,66.8,996000,0.812,10,-3599287,5,25.05,45,27,53.496,45 27 53.496 N,73,38,43.2,73 38 43.1999999999999 W
2021-09-04 13:23,8044,45,27.892,-73,-38.7205,0,307.5,-14.6,2,7,66.8,996000,0.822,10,-3599287,5,25.08,45,27,53.52,45 27 53.52 N,73,38,43.23,73 38 43.2300000000001 W
2021-09-04 13:23,8045,45,27.8922,-73,-38.7206,0,307.5,-14.6,2,7,66.9,996000,0.8,10,-3599287,5,25.08,45,27,53.532,45 27 53.5319999999999 N,73,38,43.236,73 38 43.2359999999998 W
2021-09-04 13:23,8046,45,27.8924,-73,-38.7209,0.7,120.6,-14.6,2,7,67,996000,0.816,10,-3599287,5,25.07,45,27,53.544,45 27 53.5439999999999 N,73,38,43.254,73 38 43.254 W
2021-09-04 13:23,8047,45,27.8925,-73,-38.7211,0,120.6,-14.6,2,7,67.1,996000,0.816,10,-3599287,5,25.11,45,27,53.55,45 27 53.5499999999999 N,73,38,43.266,73 38 43.266 W
2021-09-04 13:23,8048,45,27.8929,-73,-38.7215,0,120.6,-14.6,2,7,67.2,996000,0.82,10,-3599287,5,25.11,45,27,53.574,45 27 53.5740000000001 N,73,38,43.29,73 38 43.2899999999999 W
2021-09-04 13:23,8049,45,27.8932,-73,-38.7219,0,120.6,-14.6,2,7,67.3,996000,0.82,10,-3599287,5,25.15,45,27,53.592,45 27 53.592 N,73,38,43.314,73 38 43.3139999999999 W
2021-09-04 13:23,8050,45,27.8936,-73,-38.7223,0,120.6,-14.6,2,7,67.3,996000,0.792,10,-3599287,5,25.17,45,27,53.616,45 27 53.616 N,73,38,43.338,73 38 43.3379999999998 W
2021-09-04 13:23,8051,45,27.8941,-73,-38.7228,0,120.6,-14.6,2,7,67.4,996000,0.82,10,-3599287,5,25.17,45,27,53.646,45 27 53.6460000000001 N,73,38,43.368,73 38 43.368 W
2021-09-04 13:23,8052,45,27.8943,-73,-38.7231,0,120.6,-14.6,2,7,67.5,996000,0.814,10,-3599287,5,25.14,45,27,53.658,45 27 53.6580000000001 N,73,38,43.386,73 38 43.3860000000001 W
2021-09-04 13:23,8053,45,27.8946,-73,-38.7235,0,120.6,-14.6,2,7,67.5,996000,0.81,10,-3599287,5,25.15,45,27,53.676,45 27 53.676 N,73,38,43.41,73 38 43.4100000000001 W
2021-09-04 13:23,8054,45,27.8948,-73,-38.7238,0,120.6,-14.6,2,8,67.5,996000,0.82,10,-3599287,5,25.16,45,27,53.688,45 27 53.688 N,73,38,43.428,73 38 43.4279999999998 W
2021-09-04 13:23,8055,45,27.895,-73,-38.7241,0,120.6,-14.6,2,8,67.6,996000,0.79,10,-3599287,5,25.16,45,27,53.7,45 27 53.7 N,73,38,43.446,73 38 43.446 W
2021-09-04 13:23,8056,45,27.8951,-73,-38.7244,0,120.6,-14.6,2,8,67.6,996000,0.828,10,-3599287,5,25.16,45,27,53.706,45 27 53.706 N,73,38,43.464,73 38 43.4640000000002 W
2021-09-04 13:23,8057,45,27.8953,-73,-38.7245,0,120.6,-14.6,2,8,67.6,996000,0.81,10,-3599287,5,25.17,45,27,53.718,45 27 53.7179999999999 N,73,38,43.47,73 38 43.4699999999999 W
2021-09-04 13:23,8058,45,27.8953,-73,-38.7246,0,120.6,-14.6,2,8,67.7,996000,0.824,10,-3599287,5,25.15,45,27,53.718,45 27 53.7179999999999 N,73,38,43.476,73 38 43.4760000000001 W
2021-09-04 13:23,8059,45,27.8948,-73,-38.7241,0,120.6,-14.6,2,8,67.8,996000,0.832,10,-3599287,5,25.14,45,27,53.688,45 27 53.688 N,73,38,43.446,73 38 43.446 W
2021-09-04 13:23,8060,45,27.8948,-73,-38.7242,0,120.6,-14.6,2,7,67.9,996000,0.818,10,-3599287,5,25.15,45,27,53.688,45 27 53.688 N,73,38,43.452,73 38 43.4520000000002 W
2021-09-04 13:23,8061,45,27.8947,-73,-38.7241,0,120.6,-14.6,2,8,68,996000,0.802,10,-3599287,5,25.15,45,27,53.682,45 27 53.682 N,73,38,43.446,73 38 43.446 W
2021-09-04 13:23,8062,45,27.8945,-73,-38.724,0,120.6,-14.6,2,8,68.1,996000,0.812,10,-3599287,5,25.14,45,27,53.67,45 27 53.67 N,73,38,43.44,73 38 43.4399999999998 W
2021-09-04 13:23,8063,45,27.8943,-73,-38.7239,0,120.6,-14.6,2,8,68.3,996000,0.802,10,-3599287,5,25.17,45,27,53.658,45 27 53.6580000000001 N,73,38,43.434,73 38 43.434 W
2021-09-04 13:23,8064,45,27.8941,-73,-38.7237,0,120.6,-14.6,2,8,68.3,996000,0.802,10,-3599287,5,25.18,45,27,53.646,45 27 53.6460000000001 N,73,38,43.422,73 38 43.4220000000001 W
2021-09-04 13:23,8065,45,27.8939,-73,-38.7236,0,120.6,-14.6,2,7,68.3,996000,0.806,10,-3599287,5,25.19,45,27,53.634,45 27 53.6339999999999 N,73,38,43.416,73 38 43.4159999999999 W
2021-09-04 13:23,8066,45,27.8936,-73,-38.7234,0,120.6,-14.6,2,7,68.4,996000,0.822,10,-3599287,5,25.2,45,27,53.616,45 27 53.616 N,73,38,43.404,73 38 43.4039999999999 W
2021-09-04 13:23,8067,45,27.8934,-73,-38.7233,0,120.6,-14.6,2,7,68.5,996000,0.816,10,-3599287,5,25.19,45,27,53.604,45 27 53.604 N,73,38,43.398,73 38 43.3980000000001 W
2021-09-04 13:23,8068,45,27.8933,-73,-38.7231,0,120.6,-14.6,2,7,68.5,996000,0.822,10,-3599287,5,25.21,45,27,53.598,45 27 53.598 N,73,38,43.386,73 38 43.3860000000001 W
2021-09-04 13:23,8069,45,27.8931,-73,-38.7231,0,120.6,-14.6,2,7,68.5,996000,0.814,10,-3599287,5,25.22,45,27,53.586,45 27 53.586 N,73,38,43.386,73 38 43.3860000000001 W
2021-09-04 13:23,8070,45,27.893,-73,-38.7229,0,120.6,-14.6,2,7,68.6,996000,0.802,10,-3599287,5,25.22,45,27,53.58,45 27 53.58 N,73,38,43.374,73 38 43.3740000000002 W
2021-09-04 13:23,8071,45,27.8928,-73,-38.7228,0,120.6,-14.6,2,7,68.7,996000,0.81,10,-3599287,5,25.24,45,27,53.568,45 27 53.5680000000001 N,73,38,43.368,73 38 43.368 W
2021-09-04 13:23,8072,45,27.8927,-73,-38.7226,0,120.6,-14.6,2,8,68.7,996000,0.812,10,-3599287,5,25.22,45,27,53.562,45 27 53.5620000000001 N,73,38,43.356,73 38 43.356 W
2021-09-04 13:23,8073,45,27.8926,-73,-38.7225,0,120.6,-14.6,2,7,68.8,996000,0.852,10,-3599287,5,25.26,45,27,53.556,45 27 53.5560000000001 N,73,38,43.35,73 38 43.3499999999998 W
2021-09-04 13:23,8074,45,27.8926,-73,-38.7225,0,120.6,-14.6,2,8,68.9,996000,0.798,10,-3599287,5,25.26,45,27,53.556,45 27 53.5560000000001 N,73,38,43.35,73 38 43.3499999999998 W
2021-09-04 13:23,8075,45,27.8925,-73,-38.7224,0,120.6,-14.6,2,8,68.9,996000,0.78,10,-3599287,5,25.29,45,27,53.55,45 27 53.5499999999999 N,73,38,43.344,73 38 43.344 W
2021-09-04 13:23,8076,45,27.8925,-73,-38.7224,0,120.6,-14.6,2,8,68.9,996000,0.806,10,-3599287,5,25.29,45,27,53.55,45 27 53.5499999999999 N,73,38,43.344,73 38 43.344 W
2021-09-04 13:23,8077,45,27.8924,-73,-38.7223,0,120.6,-14.6,2,8,69,996000,0.794,10,-3599287,5,25.28,45,27,53.544,45 27 53.5439999999999 N,73,38,43.338,73 38 43.3379999999998 W
2021-09-04 13:24,8078,45,27.8923,-73,-38.7222,0,120.6,-14.6,2,8,69.1,996000,0.818,10,-3599287,5,25.3,45,27,53.538,45 27 53.5379999999999 N,73,38,43.332,73 38 43.3320000000001 W
2021-09-04 13:24,8079,45,27.8922,-73,-38.7221,0,120.6,-14.6,2,8,69.2,996000,0.798,10,-3599287,5,25.32,45,27,53.532,45 27 53.5319999999999 N,73,38,43.326,73 38 43.3259999999999 W
2021-09-04 13:24,8080,45,27.892,-73,-38.7219,0,120.6,-14.6,2,8,69.2,996000,0.798,10,-3599287,5,25.35,45,27,53.52,45 27 53.52 N,73,38,43.314,73 38 43.3139999999999 W
2021-09-04 13:24,8081,45,27.8917,-73,-38.7215,0,120.6,-14.6,2,8,69.3,996000,0.798,10,-3599287,5,25.34,45,27,53.502,45 27 53.502 N,73,38,43.29,73 38 43.2899999999999 W
2021-09-04 13:24,8082,45,27.8915,-73,-38.7213,0,120.6,-14.6,2,8,69.3,996000,0.8,10,-3599287,5,25.36,45,27,53.49,45 27 53.49 N,73,38,43.278,73 38 43.278 W
2021-09-04 13:24,8083,45,27.8915,-73,-38.7214,0,120.6,-14.6,2,8,69.2,996000,0.802,10,-3599287,5,25.35,45,27,53.49,45 27 53.49 N,73,38,43.284,73 38 43.2840000000002 W
2021-09-04 13:24,8084,45,27.892,-73,-38.7216,0.9,29.3,-14.6,2,7,69.2,996000,0.81,10,-3599287,5,25.33,45,27,53.52,45 27 53.52 N,73,38,43.296,73 38 43.2960000000001 W
2021-09-04 13:24,8085,45,27.8922,-73,-38.7212,1.8,31.4,-14.6,2,7,69.2,996000,0.806,10,-3599287,5,25.28,45,27,53.532,45 27 53.5319999999999 N,73,38,43.272,73 38 43.2720000000002 W
2021-09-04 13:24,8086,45,27.8924,-73,-38.7208,1.8,34.7,-14.6,2,7,69.1,996000,0.832,10,-3599287,5,25.22,45,27,53.544,45 27 53.5439999999999 N,73,38,43.248,73 38 43.2479999999998 W
2021-09-04 13:24,8087,45,27.8926,-73,-38.7212,1.1,41.6,-14.6,2,7,68.9,996000,0.828,10,-3599287,5,25.19,45,27,53.556,45 27 53.5560000000001 N,73,38,43.272,73 38 43.2720000000002 W
2021-09-04 13:24,8088,45,27.8927,-73,-38.7216,0,41.6,-14.6,2,7,68.8,996000,0.832,10,-3599287,5,25.17,45,27,53.562,45 27 53.5620000000001 N,73,38,43.296,73 38 43.2960000000001 W
2021-09-04 13:24,8089,45,27.8929,-73,-38.722,0,41.6,-14.6,2,8,68.6,996000,0.814,10,-3599287,5,25.11,45,27,53.574,45 27 53.5740000000001 N,73,38,43.32,73 38 43.3200000000001 W
2021-09-04 13:24,8090,45,27.8931,-73,-38.7223,0,41.6,-14.6,2,8,68.5,996000,0.794,10,-3599287,5,25.08,45,27,53.586,45 27 53.586 N,73,38,43.338,73 38 43.3379999999998 W
2021-09-04 13:24,8091,45,27.8931,-73,-38.7222,0.9,128.6,-14.6,2,8,68.3,996000,0.818,10,-3599287,5,25.03,45,27,53.586,45 27 53.586 N,73,38,43.332,73 38 43.3320000000001 W
2021-09-04 13:24,8092,45,27.8931,-73,-38.7225,0,128.6,-14.6,2,7,68,996000,0.828,10,-3599287,5,25.02,45,27,53.586,45 27 53.586 N,73,38,43.35,73 38 43.3499999999998 W
2021-09-04 13:24,8093,45,27.8933,-73,-38.7228,0,128.6,-14.6,2,8,67.9,996000,0.814,10,-3599287,5,24.99,45,27,53.598,45 27 53.598 N,73,38,43.368,73 38 43.368 W
2021-09-04 13:24,8094,45,27.8934,-73,-38.7231,0,128.6,-14.6,2,8,67.7,996000,0.81,10,-3599287,5,24.98,45,27,53.604,45 27 53.604 N,73,38,43.386,73 38 43.3860000000001 W
2021-09-04 13:24,8095,45,27.8935,-73,-38.7233,0,128.6,-14.6,2,8,67.4,996000,0.806,10,-3599287,5,24.97,45,27,53.61,45 27 53.61 N,73,38,43.398,73 38 43.3980000000001 W
2021-09-04 13:24,8096,45,27.8937,-73,-38.7236,0,128.6,-14.6,2,8,67.3,996000,0.8,10,-3599287,5,24.94,45,27,53.622,45 27 53.6219999999999 N,73,38,43.416,73 38 43.4159999999999 W
2021-09-04 13:24,8097,45,27.894,-73,-38.7241,0,128.6,-14.6,2,7,67.2,996000,0.818,10,-3599287,5,24.94,45,27,53.64,45 27 53.6399999999999 N,73,38,43.446,73 38 43.446 W
2021-09-04 13:24,8098,45,27.8942,-73,-38.7245,0,128.6,-14.6,2,8,67,996000,0.798,10,-3599287,5,24.89,45,27,53.652,45 27 53.6520000000001 N,73,38,43.47,73 38 43.4699999999999 W
2021-09-04 13:24,8099,45,27.8942,-73,-38.7243,1.1,128.3,-14.6,2,8,66.8,996000,0.81,10,-3599287,5,24.89,45,27,53.652,45 27 53.6520000000001 N,73,38,43.458,73 38 43.458 W
2021-09-04 13:24,8100,45,27.8945,-73,-38.724,1.6,76.6,-14.6,2,8,66.6,996000,0.792,10,-3599287,5,24.88,45,27,53.67,45 27 53.67 N,73,38,43.44,73 38 43.4399999999998 W
2021-09-04 13:24,8101,45,27.8948,-73,-38.7237,1.6,63.8,-14.6,2,8,66.5,996000,0.816,10,-3599287,5,24.88,45,27,53.688,45 27 53.688 N,73,38,43.422,73 38 43.4220000000001 W
2021-09-04 13:24,8102,45,27.895,-73,-38.7232,1.8,56.2,-14.6,2,8,66.4,996000,0.81,10,-3599287,5,24.86,45,27,53.7,45 27 53.7 N,73,38,43.392,73 38 43.3919999999999 W
2021-09-04 13:24,8103,45,27.8957,-73,-38.7228,2.6,34.1,-14.6,2,8,66.3,996000,0.814,10,-3599287,5,24.81,45,27,53.742,45 27 53.7420000000001 N,73,38,43.368,73 38 43.368 W
2021-09-04 13:24,8104,45,27.8963,-73,-38.7223,3.3,28.9,-14.6,2,8,66.1,996000,0.808,10,-3599287,5,24.73,45,27,53.778,45 27 53.778 N,73,38,43.338,73 38 43.3379999999998 W
2021-09-04 13:24,8105,45,27.8971,-73,-38.7219,4.2,29.4,-14.6,2,8,66.1,996000,0.798,10,-3599287,5,24.65,45,27,53.826,45 27 53.8259999999999 N,73,38,43.314,73 38 43.3139999999999 W
2021-09-04 13:24,8106,45,27.8982,-73,-38.7218,4.7,28.2,-14.6,2,8,66.1,996000,0.806,10,-3599287,5,24.59,45,27,53.892,45 27 53.892 N,73,38,43.308,73 38 43.3080000000001 W
2021-09-04 13:24,8107,45,27.8993,-73,-38.7213,5.2,20.2,-14.6,2,8,66.1,996000,0.806,10,-3599287,5,24.49,45,27,53.958,45 27 53.958 N,73,38,43.278,73 38 43.278 W
2021-09-04 13:24,8108,45,27.9008,-73,-38.7204,6.5,20.5,-14.6,2,8,66.1,996000,0.806,10,-3599287,5,24.46,45,27,54.048,45 27 54.048 N,73,38,43.224,73 38 43.2239999999999 W
2021-09-04 13:24,8109,45,27.9023,-73,-38.7193,6.5,21.4,-14.6,2,7,66,996000,0.82,10,-3599287,5,24.43,45,27,54.138,45 27 54.138 N,73,38,43.158,73 38 43.1579999999998 W
2021-09-04 13:24,8110,45,27.9036,-73,-38.7178,6.7,22.6,-14.6,2,8,66,996000,0.8,10,-3599287,5,24.45,45,27,54.216,45 27 54.2160000000001 N,73,38,43.068,73 38 43.0679999999998 W
2021-09-04 13:24,8111,45,27.9051,-73,-38.7169,6.9,23.4,-14.6,2,8,66.4,996000,0.801,10,-3599287,5,24.45,45,27,54.306,45 27 54.3060000000001 N,73,38,43.014,73 38 43.0140000000002 W
2021-09-04 13:24,8112,45,27.9065,-73,-38.7152,7,24.1,-14.6,2,8,66.5,996000,0.804,10,-3599287,5,24.45,45,27,54.39,45 27 54.3900000000001 N,73,38,42.912,73 38 42.9120000000002 W
2021-09-04 13:24,8113,45,27.9082,-73,-38.7138,7.3,23,-14.6,2,8,66.6,996000,0.802,10,-3599287,5,24.49,45,27,54.492,45 27 54.492 N,73,38,42.828,73 38 42.8279999999999 W
2021-09-04 13:24,8114,45,27.9104,-73,-38.7132,7.2,21.1,-14.6,2,7,66.9,996000,0.822,10,-3599287,5,24.45,45,27,54.624,45 27 54.624 N,73,38,42.792,73 38 42.792 W
2021-09-04 13:24,8115,45,27.9122,-73,-38.7123,7.1,23.7,-14.6,2,8,67.2,996000,0.792,10,-3599287,5,24.43,45,27,54.732,45 27 54.7319999999999 N,73,38,42.738,73 38 42.7379999999999 W
2021-09-04 13:24,8116,45,27.914,-73,-38.7111,7.1,23.5,-14.6,2,7,67.4,996000,0.82,10,-3599287,5,24.45,45,27,54.84,45 27 54.8400000000001 N,73,38,42.666,73 38 42.6660000000001 W
2021-09-04 13:24,8117,45,27.9154,-73,-38.7096,6.7,26.4,-14.6,2,8,67.6,996000,0.798,10,-3599287,5,24.48,45,27,54.924,45 27 54.9240000000001 N,73,38,42.576,73 38 42.5760000000001 W
2021-09-04 13:24,8118,45,27.9168,-73,-38.7082,6.1,25.1,-14.6,2,8,67.7,996000,0.802,10,-3599287,5,24.54,45,27,55.008,45 27 55.0079999999999 N,73,38,42.492,73 38 42.4919999999999 W
2021-09-04 13:24,8119,45,27.9182,-73,-38.7075,4.6,15.7,-14.6,2,8,67.8,996000,0.8,10,-3599287,5,24.55,45,27,55.092,45 27 55.0919999999999 N,73,38,42.45,73 38 42.4500000000002 W
2021-09-04 13:24,8120,45,27.919,-73,-38.7066,4.1,14.1,-14.6,2,8,67.9,996000,0.798,10,-3599287,5,24.52,45,27,55.14,45 27 55.14 N,73,38,42.396,73 38 42.3960000000001 W
2021-09-04 13:24,8121,45,27.9193,-73,-38.7055,2.6,14.1,-14.6,2,9,68.1,996000,0.8,10,-3599287,5,24.52,45,27,55.158,45 27 55.158 N,73,38,42.33,73 38 42.33 W
2021-09-04 13:24,8122,45,27.9197,-73,-38.7051,0,14.1,-14.6,2,9,68,996000,0.794,10,-3599287,5,24.53,45,27,55.182,45 27 55.1819999999999 N,73,38,42.306,73 38 42.3060000000001 W
2021-09-04 13:24,8123,45,27.92,-73,-38.7048,0,14.1,-14.6,2,8,67.3,996000,0.814,10,-3599287,5,24.51,45,27,55.2,45 27 55.2000000000001 N,73,38,42.288,73 38 42.2879999999999 W
2021-09-04 13:24,8124,45,27.9201,-73,-38.7041,0,14.1,-14.6,2,8,66.7,996000,0.812,10,-3599287,5,24.43,45,27,55.206,45 27 55.2060000000001 N,73,38,42.246,73 38 42.2459999999998 W
2021-09-04 13:24,8125,45,27.9202,-73,-38.7032,0,14.1,-14.6,2,9,66.4,996000,0.782,10,-3599287,5,24.37,45,27,55.212,45 27 55.2120000000001 N,73,38,42.192,73 38 42.1920000000001 W
2021-09-04 13:24,8126,45,27.9203,-73,-38.702,0,14.1,-14.6,2,9,66.2,996000,0.79,10,-3599287,5,24.3,45,27,55.218,45 27 55.2180000000001 N,73,38,42.12,73 38 42.1199999999999 W
2021-09-04 13:24,8127,45,27.9206,-73,-38.7008,3.7,17,-14.6,2,9,66.3,996000,0.81,10,-3599287,5,24.23,45,27,55.236,45 27 55.236 N,73,38,42.048,73 38 42.0480000000001 W
2021-09-04 13:24,8128,45,27.9213,-73,-38.6995,4.4,19.7,-14.6,2,9,66.6,996000,0.8,10,-3599287,5,24.19,45,27,55.278,45 27 55.2779999999999 N,73,38,41.97,73 38 41.97 W
2021-09-04 13:24,8129,45,27.9223,-73,-38.6981,5.8,22.5,-14.6,2,9,66.6,996000,0.79,10,-3599287,5,24.17,45,27,55.338,45 27 55.338 N,73,38,41.886,73 38 41.8859999999998 W
2021-09-04 13:24,8130,45,27.9234,-73,-38.6965,6.4,25.5,-14.6,2,9,66.7,996000,0.784,10,-3599287,5,24.12,45,27,55.404,45 27 55.4040000000001 N,73,38,41.79,73 38 41.79 W
2021-09-04 13:24,8131,45,27.9247,-73,-38.6946,7.1,45.5,-14.6,2,9,66.8,996000,0.798,10,-3599287,5,24.09,45,27,55.482,45 27 55.4820000000001 N,73,38,41.676,73 38 41.6760000000001 W
2021-09-04 13:24,8132,45,27.9262,-73,-38.6928,7.5,45.2,-14.6,2,8,67,996000,0.846,10,-3599287,5,24.05,45,27,55.572,45 27 55.5720000000001 N,73,38,41.568,73 38 41.5679999999999 W
2021-09-04 13:24,8133,45,27.9278,-73,-38.6908,7.7,38.3,-14.6,2,8,67,996000,0.81,10,-3599287,5,24.03,45,27,55.668,45 27 55.6680000000001 N,73,38,41.448,73 38 41.4480000000002 W
2021-09-04 13:24,8134,45,27.9296,-73,-38.689,8,32.3,-14.6,2,9,67,996000,0.796,10,-3599287,5,24.02,45,27,55.776,45 27 55.776 N,73,38,41.34,73 38 41.34 W
2021-09-04 13:24,8135,45,27.9314,-73,-38.6871,8.2,35.1,-14.6,2,9,67,996000,0.778,10,-3599287,5,24.03,45,27,55.884,45 27 55.884 N,73,38,41.226,73 38 41.2260000000001 W
2021-09-04 13:24,8136,45,27.9332,-73,-38.6851,8.4,32.1,-14.6,2,9,67,997000,0.802,10,-3599287,5,24,45,27,55.992,45 27 55.992 N,73,38,41.106,73 38 41.1059999999999 W
2021-09-04 13:24,8137,45,27.9351,-73,-38.6831,8.4,29.6,-14.6,2,9,66.9,997000,0.796,10,-3599287,5,23.93,45,27,56.106,45 27 56.1059999999999 N,73,38,40.986,73 38 40.9860000000002 W
2021-09-04 13:25,8138,45,27.9374,-73,-38.6816,8.5,28.3,-14.6,2,9,67.1,997000,0.798,10,-3599287,5,23.9,45,27,56.244,45 27 56.244 N,73,38,40.896,73 38 40.8960000000002 W
2021-09-04 13:25,8139,45,27.9399,-73,-38.6802,8.5,27.4,-14.6,2,9,67.5,997000,0.81,10,-3599287,5,23.88,45,27,56.394,45 27 56.3940000000001 N,73,38,40.812,73 38 40.812 W
2021-09-04 13:25,8140,45,27.9422,-73,-38.6785,8.5,26.3,-14.6,2,9,67.7,997000,0.78,10,-3599287,5,23.85,45,27,56.532,45 27 56.532 N,73,38,40.71,73 38 40.71 W
2021-09-04 13:25,8141,45,27.9444,-73,-38.6769,8.5,26.4,-14.6,2,9,67.8,997000,0.79,10,-3599287,5,23.85,45,27,56.664,45 27 56.6640000000001 N,73,38,40.614,73 38 40.6140000000002 W
2021-09-04 13:25,8142,45,27.9466,-73,-38.6754,8.6,26.9,-14.6,2,9,67.8,997000,0.806,10,-3599287,5,23.82,45,27,56.796,45 27 56.796 N,73,38,40.524,73 38 40.5240000000002 W
2021-09-04 13:25,8143,45,27.9488,-73,-38.6737,8.7,27.2,-14.6,2,8,67.7,997000,0.836,10,-3599287,5,23.8,45,27,56.928,45 27 56.9279999999999 N,73,38,40.422,73 38 40.4219999999998 W
2021-09-04 13:25,8144,45,27.9509,-73,-38.6722,8.7,27.8,-14.6,2,9,67.6,997000,0.808,10,-3599287,5,23.8,45,27,57.054,45 27 57.054 N,73,38,40.332,73 38 40.3319999999998 W
2021-09-04 13:25,8145,45,27.9531,-73,-38.6705,8.8,28.1,-14.6,2,9,67.6,997000,0.784,10,-3599287,5,23.77,45,27,57.186,45 27 57.186 N,73,38,40.23,73 38 40.2299999999998 W
2021-09-04 13:25,8146,45,27.9553,-73,-38.6688,8.8,29.2,-14.6,2,9,67.4,997000,0.804,10,-3599287,5,23.77,45,27,57.318,45 27 57.3180000000001 N,73,38,40.128,73 38 40.1279999999998 W
2021-09-04 13:25,8147,45,27.9575,-73,-38.6671,8.9,30,-14.6,2,9,67.1,997000,0.798,10,-3599287,5,23.76,45,27,57.45,45 27 57.45 N,73,38,40.026,73 38 40.0259999999999 W
2021-09-04 13:25,8148,45,27.9597,-73,-38.6653,8.9,31,-14.6,2,9,66.9,997000,0.806,10,-3599287,5,23.77,45,27,57.582,45 27 57.5820000000001 N,73,38,39.918,73 38 39.9180000000001 W
2021-09-04 13:25,8149,45,27.9619,-73,-38.6634,9,31.5,-14.6,2,9,66.6,997000,0.794,10,-3599287,5,23.76,45,27,57.714,45 27 57.714 N,73,38,39.804,73 38 39.8040000000002 W
2021-09-04 13:25,8150,45,27.964,-73,-38.6617,9,30.5,-14.6,2,8,66.5,997000,0.798,10,-3599287,5,23.71,45,27,57.84,45 27 57.8399999999999 N,73,38,39.702,73 38 39.7020000000002 W
2021-09-04 13:25,8151,45,27.9664,-73,-38.6604,9.2,28.5,-14.6,2,9,66.9,997000,0.804,10,-3599287,5,23.68,45,27,57.984,45 27 57.984 N,73,38,39.624,73 38 39.6240000000002 W
